lon,lat,time,sst
-94.5,-5.5,2018-04-01,28.80688232421875
-94.5,-5.5,2018-05-01,28.83868408203125
-94.5,-5.5,2018-06-01,28.21776123046875
-94.5,-5.5,2018-07-01,28.00396240234375
-94.5,-5.5,2018-08-01,27.6297607421875
-94.5,-5.5,2018-09-01,27.7610400390625
-94.5,-5.5,2018-10-01,27.80176025390625
-94.5,-5.5,2018-11-01,27.888642578125
-94.5,-5.5,2018-12-01,28.134921875
-94.5,-5.5,2019-01-01,28.55036376953125
-94.5,-5.5,2019-02-01,29.2535205078125
-94.5,-5.5,2019-03-01,29.32608154296875
-94.5,-5.5,2019-04-01,29.70708251953125
-94.5,-5.5,2019-05-01,29.19752197265625
-94.5,-5.5,2019-06-01,29.2642822265625
-94.5,-5.5,2019-07-01,28.598642578125
-94.5,-5.5,2019-08-01,28.8158837890625
-94.5,-5.5,2019-09-01,28.17996337890625
-94.5,-5.5,2019-10-01,27.86491943359375
-94.5,-5.5,2019-11-01,27.56356201171875
-94.5,-5.5,2019-12-01,28.077041015625
-94.5,-5.5,2020-01-01,29.2056005859375
-94.5,-5.5,2020-02-01,29.2618994140625
-94.5,-5.5,2020-03-01,29.7660009765625
-94.5,-5.5,2020-04-01,29.91119873046875
-94.5,-5.5,2020-05-01,29.387900390625
-94.5,-5.5,2020-06-01,28.7322998046875
-94.5,-5.5,2020-07-01,28.51489990234375
-94.5,-5.5,2020-08-01,28.738798828125
-94.5,-5.5,2020-09-01,28.48690185546875
-94.5,-5.5,2020-10-01,28.29749755859375
-94.5,-5.5,2020-11-01,28.58429931640625
-94.5,-5.5,2020-12-01,28.64409912109375
-94.5,-5.5,2021-01-01,28.16834716796875
-94.5,-5.5,2021-02-01,28.513701171875
-94.5,-5.5,2021-03-01,28.66997314453125
-94.5,-5.5,2021-04-01,28.74463134765625
-94.5,-5.5,2021-05-01,29.1447998046875
-94.5,-5.5,2021-06-01,28.97659912109375
-94.5,-5.5,2021-07-01,28.5081103515625
-94.5,-5.5,2021-08-01,28.04115966796875
-94.5,-5.5,2021-09-01,27.959599609375
-94.5,-5.5,2021-10-01,27.80463134765625
-94.5,-5.5,2021-11-01,27.79669921875
-94.5,-5.5,2021-12-01,28.465869140625
-94.5,-5.5,2022-01-01,29.134619140625
-94.5,-5.5,2022-02-01,28.9996435546875
-94.5,-5.5,2022-03-01,29.1937841796875
-94.5,-5.5,2022-04-01,29.7474658203125
-94.5,-5.5,2022-05-01,29.1393017578125
-94.5,-5.5,2022-06-01,28.472900390625
-94.5,-5.5,2022-07-01,28.34620849609375
-94.5,-5.5,2022-08-01,28.3556591796875
-94.5,-5.5,2022-09-01,28.15803466796875
-94.5,-5.5,2022-10-01,28.32421142578125
-94.5,-5.5,2022-11-01,28.32809814453125
-94.5,-5.5,2022-12-01,28.5652783203125
-94.5,-5.5,2023-01-01,28.08884521484375
-94.5,-5.5,2023-02-01,28.09207275390625
-94.5,-5.5,2023-03-01,28.88309814453125
-94.5,-5.5,2023-04-01,29.3399658203125
-94.5,-5.5,2023-05-01,29.17670166015625
-94.5,-5.5,2023-06-01,29.0522998046875
-94.5,-5.5,2023-07-01,28.52590576171875
-94.5,-5.5,2023-08-01,28.18853515625
-94.5,-5.5,2023-09-01,28.18736572265625
-94.5,-5.5,2023-10-01,27.98811279296875
-94.5,-5.5,2023-11-01,27.46929931640625
-94.5,-5.5,2023-12-01,27.98380615234375
-94.5,-5.5,2024-01-01,28.67098388671875
-94.5,-5.5,2024-02-01,29.56686279296875
-94.5,-5.5,2024-03-01,29.13107177734375
-89.5,-5.5,2004-04-01,29.4097607421875
-89.5,-5.5,2004-05-01,29.17124267578125
-89.5,-5.5,2004-06-01,28.76736083984375
-89.5,-5.5,2004-07-01,28.301201171875
-89.5,-5.5,2004-08-01,28.133720703125
-89.5,-5.5,2004-09-01,27.7868017578125
-89.5,-5.5,2004-10-01,27.8830419921875
-89.5,-5.5,2004-11-01,28.08312255859375
-89.5,-5.5,2004-12-01,28.62296142578125
-89.5,-5.5,2005-01-01,29.106201171875
-89.5,-5.5,2005-02-01,29.822080078125
-89.5,-5.5,2005-03-01,30.079482421875
-89.5,-5.5,2005-04-01,29.2010400390625
-89.5,-5.5,2005-05-01,29.137919921875
-89.5,-5.5,2005-06-01,28.9034814453125
-89.5,-5.5,2005-07-01,28.51712158203125
-89.5,-5.5,2005-08-01,28.4293212890625
-89.5,-5.5,2005-09-01,28.236162109375
-89.5,-5.5,2005-10-01,28.1372412109375
-89.5,-5.5,2005-11-01,28.14076171875
-89.5,-5.5,2005-12-01,28.28876220703125
-89.5,-5.5,2006-01-01,28.349443359375
-89.5,-5.5,2006-02-01,28.98292236328125
-89.5,-5.5,2006-03-01,29.136923828125
-89.5,-5.5,2006-04-01,28.99171875
-89.5,-5.5,2006-05-01,29.1682421875
-89.5,-5.5,2006-06-01,28.8833203125
-89.5,-5.5,2006-07-01,28.40971923828125
-89.5,-5.5,2006-08-01,28.25152099609375
-89.5,-5.5,2006-09-01,27.75256103515625
-89.5,-5.5,2006-10-01,27.5197607421875
-89.5,-5.5,2006-11-01,27.721201171875
-89.5,-5.5,2006-12-01,28.20407958984375
-89.5,-5.5,2007-01-01,28.56604248046875
-89.5,-5.5,2007-02-01,28.9201220703125
-89.5,-5.5,2007-03-01,28.900322265625
-89.5,-5.5,2007-04-01,28.92951904296875
-89.5,-5.5,2007-05-01,28.83536376953125
-89.5,-5.5,2007-06-01,28.7198388671875
-89.5,-5.5,2007-07-01,28.1383203125
-89.5,-5.5,2007-08-01,28.06064208984375
-89.5,-5.5,2007-09-01,27.6162841796875
-89.5,-5.5,2007-10-01,27.61028076171875
-89.5,-5.5,2007-11-01,27.9680810546875
-89.5,-5.5,2007-12-01,28.22608154296875
-89.5,-5.5,2008-01-01,28.9030419921875
-89.5,-5.5,2008-02-01,28.7264404296875
-89.5,-5.5,2008-03-01,28.59244140625
-89.5,-5.5,2008-04-01,29.01800048828125
-89.5,-5.5,2008-05-01,28.4718408203125
-89.5,-5.5,2008-06-01,28.3359228515625
-89.5,-5.5,2008-07-01,28.1047607421875
-89.5,-5.5,2008-08-01,28.14328125
-89.5,-5.5,2008-09-01,28.20028076171875
-89.5,-5.5,2008-10-01,28.0451171875
-89.5,-5.5,2008-11-01,27.90568115234375
-89.5,-5.5,2008-12-01,28.22112060546875
-89.5,-5.5,2009-01-01,28.821318359375
-89.5,-5.5,2009-02-01,28.828642578125
-89.5,-5.5,2009-03-01,28.796962890625
-89.5,-5.5,2009-04-01,28.94828125
-89.5,-5.5,2009-05-01,29.05336181640625
-89.5,-5.5,2009-06-01,28.8501220703125
-89.5,-5.5,2009-07-01,28.75068115234375
-89.5,-5.5,2009-08-01,28.5500439453125
-89.5,-5.5,2009-09-01,28.043564453125
-89.5,-5.5,2009-10-01,28.07263916015625
-89.5,-5.5,2009-11-01,28.31804443359375
-89.5,-5.5,2009-12-01,28.5597998046875
-89.5,-5.5,2010-01-01,28.7385205078125
-89.5,-5.5,2010-02-01,29.42172119140625
-89.5,-5.5,2010-03-01,29.3472802734375
-89.5,-5.5,2010-04-01,29.51080078125
-89.5,-5.5,2010-05-01,29.50664306640625
-89.5,-5.5,2010-06-01,28.90612060546875
-89.5,-5.5,2010-07-01,28.46139892578125
-89.5,-5.5,2010-08-01,28.24404052734375
-89.5,-5.5,2010-09-01,28.20652099609375
-89.5,-5.5,2010-10-01,28.36904052734375
-89.5,-5.5,2010-11-01,28.27011962890625
-89.5,-5.5,2010-12-01,28.37840087890625
-89.5,-5.5,2011-01-01,28.05412109375
-89.5,-5.5,2011-02-01,28.41380126953125
-89.5,-5.5,2011-03-01,28.819482421875
-89.5,-5.5,2011-04-01,28.90880126953125
-89.5,-5.5,2011-05-01,29.032001953125
-89.5,-5.5,2011-06-01,28.90263916015625
-89.5,-5.5,2011-07-01,28.38491943359375
-89.5,-5.5,2011-08-01,28.29628173828125
-89.5,-5.5,2011-09-01,27.78544189453125
-89.5,-5.5,2011-10-01,27.9480419921875
-89.5,-5.5,2011-11-01,28.3615625
-89.5,-5.5,2011-12-01,28.594638671875
-89.5,-5.5,2012-01-01,28.565361328125
-89.5,-5.5,2012-02-01,28.7164013671875
-89.5,-5.5,2012-03-01,28.482998046875
-89.5,-5.5,2012-04-01,29.28244384765625
-89.5,-5.5,2012-05-01,29.27808349609375
-89.5,-5.5,2012-06-01,28.908681640625
-89.5,-5.5,2012-07-01,28.24011962890625
-89.5,-5.5,2012-08-01,28.242724609375
-89.5,-5.5,2012-09-01,27.9618408203125
-89.5,-5.5,2012-10-01,28.299599609375
-89.5,-5.5,2012-11-01,28.20712158203125
-89.5,-5.5,2012-12-01,28.492880859375
-89.5,-5.5,2013-01-01,28.7196435546875
-89.5,-5.5,2013-02-01,29.1726806640625
-89.5,-5.5,2013-03-01,29.60884033203125
-89.5,-5.5,2013-04-01,29.51220458984375
-89.5,-5.5,2013-05-01,29.1350439453125
-89.5,-5.5,2013-06-01,28.597041015625
-89.5,-5.5,2013-07-01,28.008681640625
-89.5,-5.5,2013-08-01,28.03184326171875
-89.5,-5.5,2013-09-01,28.0105615234375
-89.5,-5.5,2013-10-01,27.9893603515625
-89.5,-5.5,2013-11-01,28.20172119140625
-89.5,-5.5,2013-12-01,28.29252197265625
-89.5,-5.5,2014-01-01,28.68964111328125
-89.5,-5.5,2014-02-01,29.0339208984375
-89.5,-5.5,2014-03-01,29.6227197265625
-89.5,-5.5,2014-04-01,29.43100341796875
-89.5,-5.5,2014-05-01,29.22408203125
-89.5,-5.5,2014-06-01,29.00188232421875
-89.5,-5.5,2014-07-01,28.5293212890625
-89.5,-5.5,2014-08-01,28.36524169921875
-89.5,-5.5,2014-09-01,28.02556396484375
-89.5,-5.5,2014-10-01,27.94511962890625
-89.5,-5.5,2014-11-01,28.11880126953125
-89.5,-5.5,2014-12-01,28.3213623046875
-89.5,-5.5,2015-01-01,28.53303955078125
-89.5,-5.5,2015-02-01,28.91292236328125
-89.5,-5.5,2015-03-01,29.61152099609375
-89.5,-5.5,2015-04-01,29.47095947265625
-89.5,-5.5,2015-05-01,29.39144287109375
-89.5,-5.5,2015-06-01,28.88376220703125
-89.5,-5.5,2015-07-01,28.4864794921875
-89.5,-5.5,2015-08-01,28.42284423828125
-89.5,-5.5,2015-09-01,28.05572021484375
-89.5,-5.5,2015-10-01,28.22112060546875
-89.5,-5.5,2015-11-01,28.19424072265625
-89.5,-5.5,2015-12-01,28.79772216796875
-89.5,-5.5,2016-01-01,29.52292236328125
-89.5,-5.5,2016-02-01,29.4622021484375
-89.5,-5.5,2016-03-01,29.9283642578125
-89.5,-5.5,2016-04-01,30.2301220703125
-89.5,-5.5,2016-05-01,30.01343994140625
-89.5,-5.5,2016-06-01,29.40823974609375
-89.5,-5.5,2016-07-01,28.9498828125
-89.5,-5.5,2016-08-01,28.394482421875
-89.5,-5.5,2016-09-01,28.052919921875
-89.5,-5.5,2016-10-01,28.031640625
-89.5,-5.5,2016-11-01,28.45084228515625
-89.5,-5.5,2016-12-01,28.835478515625
-89.5,-5.5,2017-01-01,28.63260009765625
-89.5,-5.5,2017-02-01,28.6502392578125
-89.5,-5.5,2017-03-01,28.7849609375
-89.5,-5.5,2017-04-01,28.8514013671875
-89.5,-5.5,2017-05-01,28.88511962890625
-89.5,-5.5,2017-06-01,28.40580078125
-89.5,-5.5,2017-07-01,28.23732177734375
-89.5,-5.5,2017-08-01,27.888720703125
-89.5,-5.5,2017-09-01,27.90688232421875
-89.5,-5.5,2017-10-01,27.75068115234375
-89.5,-5.5,2017-11-01,27.94252197265625
-89.5,-5.5,2017-12-01,28.1418017578125
-89.5,-5.5,2018-01-01,28.0659619140625
-89.5,-5.5,2018-02-01,28.37132080078125
-89.5,-5.5,2018-03-01,29.095439453125
-89.5,-5.5,2018-04-01,29.043642578125
-89.5,-5.5,2018-05-01,28.98668212890625
-89.5,-5.5,2018-06-01,28.58692138671875
-89.5,-5.5,2018-07-01,28.1623583984375
-89.5,-5.5,2018-08-01,27.62644287109375
-89.5,-5.5,2018-09-01,27.4680419921875
-89.5,-5.5,2018-10-01,27.63244140625
-89.5,-5.5,2018-11-01,27.744921875
-89.5,-5.5,2018-12-01,28.1731201171875
-89.5,-5.5,2019-01-01,28.76380126953125
-89.5,-5.5,2019-02-01,29.3843212890625
-89.5,-5.5,2019-03-01,29.41576171875
-89.5,-5.5,2019-04-01,29.66488037109375
-89.5,-5.5,2019-05-01,29.30716064453125
-89.5,-5.5,2019-06-01,29.20400146484375
-89.5,-5.5,2019-07-01,28.4955224609375
-89.5,-5.5,2019-08-01,28.28420166015625
-89.5,-5.5,2019-09-01,27.691201171875
-89.5,-5.5,2019-10-01,27.48419921875
-89.5,-5.5,2019-11-01,27.2227197265625
-89.5,-5.5,2019-12-01,27.96300048828125
-89.5,-5.5,2020-01-01,29.23840087890625
-89.5,-5.5,2020-02-01,29.43190185546875
-89.5,-5.5,2020-03-01,29.84900146484375
-89.5,-5.5,2020-04-01,29.952900390625
-89.5,-5.5,2020-05-01,29.4377001953125
-89.5,-5.5,2020-06-01,28.7306005859375
-89.5,-5.5,2020-07-01,28.65210205078125
-89.5,-5.5,2020-08-01,28.76760009765625
-89.5,-5.5,2020-09-01,28.4077001953125
-89.5,-5.5,2020-10-01,28.0352001953125
-89.5,-5.5,2020-11-01,28.20690185546875
-89.5,-5.5,2020-12-01,28.4647998046875
-89.5,-5.5,2021-01-01,28.22064208984375
-89.5,-5.5,2021-02-01,28.47739990234375
-89.5,-5.5,2021-03-01,28.75337158203125
-89.5,-5.5,2021-04-01,28.89203125
-89.5,-5.5,2021-05-01,29.2506982421875
-89.5,-5.5,2021-06-01,29.07219970703125
-89.5,-5.5,2021-07-01,28.75400634765625
-89.5,-5.5,2021-08-01,28.2610546875
-89.5,-5.5,2021-09-01,27.8522998046875
-89.5,-5.5,2021-10-01,27.70783203125
-89.5,-5.5,2021-11-01,27.8826025390625
-89.5,-5.5,2021-12-01,28.391669921875
-89.5,-5.5,2022-01-01,29.15792236328125
-89.5,-5.5,2022-02-01,29.13204345703125
-89.5,-5.5,2022-03-01,29.28748291015625
-89.5,-5.5,2022-04-01,29.77696533203125
-89.5,-5.5,2022-05-01,29.3206982421875
-89.5,-5.5,2022-06-01,28.8889990234375
-89.5,-5.5,2022-07-01,28.652509765625
-89.5,-5.5,2022-08-01,28.495859375
-89.5,-5.5,2022-09-01,28.213232421875
-89.5,-5.5,2022-10-01,28.27941162109375
-89.5,-5.5,2022-11-01,28.16489990234375
-89.5,-5.5,2022-12-01,28.38787841796875
-89.5,-5.5,2023-01-01,28.21884765625
-89.5,-5.5,2023-02-01,28.129169921875
-89.5,-5.5,2023-03-01,28.937998046875
-89.5,-5.5,2023-04-01,29.30886474609375
-89.5,-5.5,2023-05-01,29.3052001953125
-89.5,-5.5,2023-06-01,29.32269775390625
-89.5,-5.5,2023-07-01,28.73510986328125
-89.5,-5.5,2023-08-01,28.267734375
-89.5,-5.5,2023-09-01,28.12156494140625
-89.5,-5.5,2023-10-01,27.99691162109375
-89.5,-5.5,2023-11-01,27.55889892578125
-89.5,-5.5,2023-12-01,28.08840576171875
-89.5,-5.5,2024-01-01,28.886083984375
-89.5,-5.5,2024-02-01,29.83296142578125
-89.5,-5.5,2024-03-01,29.39076904296875
-84.5,-5.5,2004-04-01,29.30440185546875
-84.5,-5.5,2004-05-01,29.24316162109375
-84.5,-5.5,2004-06-01,28.90548095703125
-84.5,-5.5,2004-07-01,28.49412353515625
-84.5,-5.5,2004-08-01,28.06108154296875
-84.5,-5.5,2004-09-01,27.730322265625
-84.5,-5.5,2004-10-01,27.85772216796875
-84.5,-5.5,2004-11-01,28.0881201171875
-84.5,-5.5,2004-12-01,28.6018017578125
-84.5,-5.5,2005-01-01,29.2005224609375
-84.5,-5.5,2005-02-01,29.76940185546875
-84.5,-5.5,2005-03-01,30.1380419921875
-84.5,-5.5,2005-04-01,29.34168212890625
-84.5,-5.5,2005-05-01,29.37064208984375
-84.5,-5.5,2005-06-01,29.17468017578125
-84.5,-5.5,2005-07-01,28.83812255859375
-84.5,-5.5,2005-08-01,28.47944091796875
-84.5,-5.5,2005-09-01,28.25204345703125
-84.5,-5.5,2005-10-01,28.292802734375
-84.5,-5.5,2005-11-01,28.24484130859375
-84.5,-5.5,2005-12-01,28.37216064453125
-84.5,-5.5,2006-01-01,28.4885595703125
-84.5,-5.5,2006-02-01,29.0022021484375
-84.5,-5.5,2006-03-01,29.14232177734375
-84.5,-5.5,2006-04-01,28.881640625
-84.5,-5.5,2006-05-01,29.2134814453125
-84.5,-5.5,2006-06-01,28.9034814453125
-84.5,-5.5,2006-07-01,28.37843994140625
-84.5,-5.5,2006-08-01,27.9468408203125
-84.5,-5.5,2006-09-01,27.34652099609375
-84.5,-5.5,2006-10-01,27.16796142578125
-84.5,-5.5,2006-11-01,27.61263916015625
-84.5,-5.5,2006-12-01,28.18960205078125
-84.5,-5.5,2007-01-01,28.6393212890625
-84.5,-5.5,2007-02-01,29.0756005859375
-84.5,-5.5,2007-03-01,29.0332421875
-84.5,-5.5,2007-04-01,28.9889599609375
-84.5,-5.5,2007-05-01,29.057841796875
-84.5,-5.5,2007-06-01,28.9484814453125
-84.5,-5.5,2007-07-01,28.27556396484375
-84.5,-5.5,2007-08-01,27.823720703125
-84.5,-5.5,2007-09-01,27.2231201171875
-84.5,-5.5,2007-10-01,27.45576171875
-84.5,-5.5,2007-11-01,27.8521630859375
-84.5,-5.5,2007-12-01,28.2649609375
-84.5,-5.5,2008-01-01,28.98044189453125
-84.5,-5.5,2008-02-01,28.8438427734375
-84.5,-5.5,2008-03-01,28.7647607421875
-84.5,-5.5,2008-04-01,29.11160400390625
-84.5,-5.5,2008-05-01,28.71212158203125
-84.5,-5.5,2008-06-01,28.45656005859375
-84.5,-5.5,2008-07-01,28.11356201171875
-84.5,-5.5,2008-08-01,27.9138037109375
-84.5,-5.5,2008-09-01,27.89964111328125
-84.5,-5.5,2008-10-01,27.791162109375
-84.5,-5.5,2008-11-01,27.85288330078125
-84.5,-5.5,2008-12-01,28.15296142578125
-84.5,-5.5,2009-01-01,28.90108154296875
-84.5,-5.5,2009-02-01,28.73064208984375
-84.5,-5.5,2009-03-01,28.880361328125
-84.5,-5.5,2009-04-01,29.09696044921875
-84.5,-5.5,2009-05-01,29.375
-84.5,-5.5,2009-06-01,29.16240234375
-84.5,-5.5,2009-07-01,29.03896240234375
-84.5,-5.5,2009-08-01,28.6242431640625
-84.5,-5.5,2009-09-01,28.00484375
-84.5,-5.5,2009-10-01,28.10340087890625
-84.5,-5.5,2009-11-01,28.34716064453125
-84.5,-5.5,2009-12-01,28.63559814453125
-84.5,-5.5,2010-01-01,28.9096826171875
-84.5,-5.5,2010-02-01,29.634521484375
-84.5,-5.5,2010-03-01,29.6222802734375
-84.5,-5.5,2010-04-01,29.6037646484375
-84.5,-5.5,2010-05-01,29.70364013671875
-84.5,-5.5,2010-06-01,29.13000244140625
-84.5,-5.5,2010-07-01,28.77452392578125
-84.5,-5.5,2010-08-01,28.37276123046875
-84.5,-5.5,2010-09-01,28.245361328125
-84.5,-5.5,2010-10-01,28.5692431640625
-84.5,-5.5,2010-11-01,28.372001953125
-84.5,-5.5,2010-12-01,28.44115966796875
-84.5,-5.5,2011-01-01,28.25988037109375
-84.5,-5.5,2011-02-01,28.4788427734375
-84.5,-5.5,2011-03-01,28.88020263671875
-84.5,-5.5,2011-04-01,29.00656005859375
-84.5,-5.5,2011-05-01,29.2349609375
-84.5,-5.5,2011-06-01,29.03916259765625
-84.5,-5.5,2011-07-01,28.5338818359375
-84.5,-5.5,2011-08-01,28.04232177734375
-84.5,-5.5,2011-09-01,27.36280029296875
-84.5,-5.5,2011-10-01,27.784521484375
-84.5,-5.5,2011-11-01,28.25696044921875
-84.5,-5.5,2011-12-01,28.61823974609375
-84.5,-5.5,2012-01-01,28.61660400390625
-84.5,-5.5,2012-02-01,28.70552001953125
-84.5,-5.5,2012-03-01,28.62592041015625
-84.5,-5.5,2012-04-01,29.2314794921875
-84.5,-5.5,2012-05-01,29.254921875
-84.5,-5.5,2012-06-01,28.85688232421875
-84.5,-5.5,2012-07-01,28.14268310546875
-84.5,-5.5,2012-08-01,27.7242041015625
-84.5,-5.5,2012-09-01,27.39292236328125
-84.5,-5.5,2012-10-01,27.9993603515625
-84.5,-5.5,2012-11-01,28.1388427734375
-84.5,-5.5,2012-12-01,28.492080078125
-84.5,-5.5,2013-01-01,28.92112060546875
-84.5,-5.5,2013-02-01,29.18316162109375
-84.5,-5.5,2013-03-01,29.49088134765625
-84.5,-5.5,2013-04-01,29.499404296875
-84.5,-5.5,2013-05-01,29.37956298828125
-84.5,-5.5,2013-06-01,28.968720703125
-84.5,-5.5,2013-07-01,28.31612060546875
-84.5,-5.5,2013-08-01,28.0222802734375
-84.5,-5.5,2013-09-01,27.90204345703125
-84.5,-5.5,2013-10-01,27.93676025390625
-84.5,-5.5,2013-11-01,28.029921875
-84.5,-5.5,2013-12-01,28.241201171875
-84.5,-5.5,2014-01-01,28.742001953125
-84.5,-5.5,2014-02-01,28.992802734375
-84.5,-5.5,2014-03-01,29.5284033203125
-84.5,-5.5,2014-04-01,29.4980029296875
-84.5,-5.5,2014-05-01,29.47276123046875
-84.5,-5.5,2014-06-01,29.2092431640625
-84.5,-5.5,2014-07-01,28.74756103515625
-84.5,-5.5,2014-08-01,28.46716064453125
-84.5,-5.5,2014-09-01,27.8665234375
-84.5,-5.5,2014-10-01,27.8110009765625
-84.5,-5.5,2014-11-01,28.07112060546875
-84.5,-5.5,2014-12-01,28.3802001953125
-84.5,-5.5,2015-01-01,28.5847216796875
-84.5,-5.5,2015-02-01,28.9899609375
-84.5,-5.5,2015-03-01,29.561201171875
-84.5,-5.5,2015-04-01,29.49164306640625
-84.5,-5.5,2015-05-01,29.4176416015625
-84.5,-5.5,2015-06-01,28.80244140625
-84.5,-5.5,2015-07-01,28.467080078125
-84.5,-5.5,2015-08-01,28.1464404296875
-84.5,-5.5,2015-09-01,27.692001953125
-84.5,-5.5,2015-10-01,28.02624267578125
-84.5,-5.5,2015-11-01,28.0818408203125
-84.5,-5.5,2015-12-01,28.8652392578125
-84.5,-5.5,2016-01-01,29.74172119140625
-84.5,-5.5,2016-02-01,29.64712158203125
-84.5,-5.5,2016-03-01,29.91796142578125
-84.5,-5.5,2016-04-01,29.9906005859375
-84.5,-5.5,2016-05-01,30.0063623046875
-84.5,-5.5,2016-06-01,29.60907958984375
-84.5,-5.5,2016-07-01,29.276240234375
-84.5,-5.5,2016-08-01,28.6626416015625
-84.5,-5.5,2016-09-01,28.32595947265625
-84.5,-5.5,2016-10-01,28.30468017578125
-84.5,-5.5,2016-11-01,28.56083984375
-84.5,-5.5,2016-12-01,28.927802734375
-84.5,-5.5,2017-01-01,28.89260009765625
-84.5,-5.5,2017-02-01,28.7976025390625
-84.5,-5.5,2017-03-01,28.9096435546875
-84.5,-5.5,2017-04-01,28.97176513671875
-84.5,-5.5,2017-05-01,29.08192138671875
-84.5,-5.5,2017-06-01,28.5526025390625
-84.5,-5.5,2017-07-01,28.230439453125
-84.5,-5.5,2017-08-01,27.6659619140625
-84.5,-5.5,2017-09-01,27.72768310546875
-84.5,-5.5,2017-10-01,27.8781201171875
-84.5,-5.5,2017-11-01,28.00072265625
-84.5,-5.5,2017-12-01,28.13367919921875
-84.5,-5.5,2018-01-01,28.2429638671875
-84.5,-5.5,2018-02-01,28.52124267578125
-84.5,-5.5,2018-03-01,29.2017236328125
-84.5,-5.5,2018-04-01,29.16592041015625
-84.5,-5.5,2018-05-01,29.15200439453125
-84.5,-5.5,2018-06-01,28.876162109375
-84.5,-5.5,2018-07-01,28.17783935546875
-84.5,-5.5,2018-08-01,27.42803955078125
-84.5,-5.5,2018-09-01,27.03028076171875
-84.5,-5.5,2018-10-01,27.31668212890625
-84.5,-5.5,2018-11-01,27.6660791015625
-84.5,-5.5,2018-12-01,28.19852294921875
-84.5,-5.5,2019-01-01,28.91880126953125
-84.5,-5.5,2019-02-01,29.24219970703125
-84.5,-5.5,2019-03-01,29.43508056640625
-84.5,-5.5,2019-04-01,29.60500244140625
-84.5,-5.5,2019-05-01,29.4060400390625
-84.5,-5.5,2019-06-01,29.022080078125
-84.5,-5.5,2019-07-01,28.20248291015625
-84.5,-5.5,2019-08-01,27.37436279296875
-84.5,-5.5,2019-09-01,27.139482421875
-84.5,-5.5,2019-10-01,27.2051220703125
-84.5,-5.5,2019-11-01,27.14548095703125
-84.5,-5.5,2019-12-01,28.152041015625
-84.5,-5.5,2020-01-01,29.37090087890625
-84.5,-5.5,2020-02-01,29.72780029296875
-84.5,-5.5,2020-03-01,29.95479736328125
-84.5,-5.5,2020-04-01,29.92419921875
-84.5,-5.5,2020-05-01,29.562099609375
-84.5,-5.5,2020-06-01,28.8610009765625
-84.5,-5.5,2020-07-01,28.6964990234375
-84.5,-5.5,2020-08-01,28.60860107421875
-84.5,-5.5,2020-09-01,28.26199951171875
-84.5,-5.5,2020-10-01,27.890302734375
-84.5,-5.5,2020-11-01,28.00139892578125
-84.5,-5.5,2020-12-01,28.40420166015625
-84.5,-5.5,2021-01-01,28.34154541015625
-84.5,-5.5,2021-02-01,28.57889892578125
-84.5,-5.5,2021-03-01,28.95187744140625
-84.5,-5.5,2021-04-01,29.02063232421875
-84.5,-5.5,2021-05-01,29.3793994140625
-84.5,-5.5,2021-06-01,29.1218994140625
-84.5,-5.5,2021-07-01,28.74490966796875
-84.5,-5.5,2021-08-01,28.17416015625
-84.5,-5.5,2021-09-01,27.6541015625
-84.5,-5.5,2021-10-01,27.65693359375
-84.5,-5.5,2021-11-01,28.0025
-84.5,-5.5,2021-12-01,28.34406982421875
-84.5,-5.5,2022-01-01,29.097021484375
-84.5,-5.5,2022-02-01,29.10534423828125
-84.5,-5.5,2022-03-01,29.35978271484375
-84.5,-5.5,2022-04-01,29.7357666015625
-84.5,-5.5,2022-05-01,29.55070068359375
-84.5,-5.5,2022-06-01,29.24800048828125
-84.5,-5.5,2022-07-01,28.7140087890625
-84.5,-5.5,2022-08-01,28.28145751953125
-84.5,-5.5,2022-09-01,28.0804345703125
-84.5,-5.5,2022-10-01,28.16841064453125
-84.5,-5.5,2022-11-01,28.09690185546875
-84.5,-5.5,2022-12-01,28.34217529296875
-84.5,-5.5,2023-01-01,28.36724853515625
-84.5,-5.5,2023-02-01,28.16457275390625
-84.5,-5.5,2023-03-01,28.8191943359375
-84.5,-5.5,2023-04-01,29.1869677734375
-84.5,-5.5,2023-05-01,29.30880126953125
-84.5,-5.5,2023-06-01,29.2297998046875
-84.5,-5.5,2023-07-01,28.58970703125
-84.5,-5.5,2023-08-01,27.75313720703125
-84.5,-5.5,2023-09-01,27.61536865234375
-84.5,-5.5,2023-10-01,27.780009765625
-84.5,-5.5,2023-11-01,27.7227001953125
-84.5,-5.5,2023-12-01,28.1800048828125
-84.5,-5.5,2024-01-01,29.10238037109375
-84.5,-5.5,2024-02-01,29.93506103515625
-84.5,-5.5,2024-03-01,29.49876708984375
-79.5,-5.5,2004-04-01,29.253681640625
-79.5,-5.5,2004-05-01,29.3143603515625
-79.5,-5.5,2004-06-01,28.89947998046875
-79.5,-5.5,2004-07-01,28.3735595703125
-79.5,-5.5,2004-08-01,27.913681640625
-79.5,-5.5,2004-09-01,27.61232177734375
-79.5,-5.5,2004-10-01,27.96468017578125
-79.5,-5.5,2004-11-01,28.39064208984375
-79.5,-5.5,2004-12-01,28.7655224609375
-79.5,-5.5,2005-01-01,29.23743896484375
-79.5,-5.5,2005-02-01,29.7081201171875
-79.5,-5.5,2005-03-01,30.08208251953125
-79.5,-5.5,2005-04-01,29.48424072265625
